timestamp,transfer,bitrate
2024-04-17 17:55:41,4.35,935
2024-04-17 18:00:41,4.35,935
2024-04-17 18:05:42,4.35,935
2024-04-17 18:10:41,4.35,935
2024-04-17 18:15:41,4.35,935
2024-04-17 18:20:41,4.35,935
2024-04-17 18:25:41,4.35,935
2024-04-17 18:30:41,4.35,935
2024-04-17 18:35:42,4.35,935
2024-04-17 18:40:42,4.35,935
2024-04-17 18:45:42,4.35,935
2024-04-17 18:50:41,4.35,935
2024-04-17 18:55:41,4.35,935
2024-04-17 19:00:41,4.35,935
2024-04-17 19:05:42,4.35,935
2024-04-17 19:10:41,4.35,935
2024-04-17 19:15:41,4.35,935
2024-04-17 19:20:41,4.35,935
2024-04-17 19:30:41,4.35,935
2024-04-17 19:35:41,4.35,935
2024-04-17 19:40:42,4.35,935
2024-04-17 19:45:41,4.35,935
2024-04-17 19:50:41,4.35,935
2024-04-17 19:55:41,4.35,935
2024-04-17 20:00:41,4.35,935
2024-04-17 20:05:42,4.35,935
2024-04-17 20:10:41,4.35,935
2024-04-17 20:15:41,4.35,935
2024-04-17 20:20:41,4.35,935
2024-04-17 20:25:42,4.35,935
2024-04-17 20:30:41,4.35,935
2024-04-17 20:35:41,4.35,935
2024-04-17 20:40:41,4.35,935
2024-04-17 20:45:41,4.35,935
2024-04-17 20:50:41,4.35,935
2024-04-17 20:55:42,4.35,935
2024-04-17 21:00:41,4.35,935
2024-04-17 21:05:41,4.35,935
2024-04-17 21:10:41,4.35,935
2024-04-17 21:15:41,4.35,935
2024-04-17 21:20:42,4.35,935
2024-04-17 21:25:41,4.35,935
2024-04-17 21:30:42,4.35,935
2024-04-17 21:35:41,4.35,935
2024-04-17 21:40:41,4.35,935
2024-04-17 21:45:41,4.35,935
2024-04-17 21:50:42,4.35,934
2024-04-17 21:55:42,4.35,935
2024-04-17 22:00:41,4.35,935
2024-04-17 22:05:41,4.35,935
2024-04-17 22:10:41,4.35,935
2024-04-17 22:15:41,4.35,935
2024-04-17 22:20:41,4.35,935
2024-04-17 22:25:41,4.35,935
2024-04-17 22:30:41,4.35,935
2024-04-17 22:35:41,4.35,935
2024-04-17 22:40:41,4.35,935
2024-04-17 22:45:41,4.35,935
2024-04-17 22:50:41,4.35,935
2024-04-17 22:55:42,4.35,935
2024-04-17 23:00:42,4.35,935
2024-04-17 23:05:41,4.35,935
2024-04-17 23:10:41,4.35,935
2024-04-17 23:15:41,4.35,935
2024-04-17 23:20:41,4.35,935
2024-04-17 23:25:41,4.35,935
2024-04-17 23:30:41,4.35,935
2024-04-17 23:35:41,4.35,935
2024-04-17 23:40:42,4.35,935
2024-04-17 23:45:41,4.35,935
2024-04-17 23:50:41,4.35,935
2024-04-17 23:55:41,4.35,935
2024-04-18 00:00:41,4.35,935
2024-04-18 00:05:42,4.35,935
2024-04-18 00:10:41,4.35,935
2024-04-18 00:15:41,4.35,935
2024-04-18 00:20:41,4.35,935
2024-04-18 00:25:41,4.35,935
2024-04-18 00:30:41,4.35,935
2024-04-18 00:35:41,4.35,935
2024-04-18 00:40:41,4.35,934
2024-04-18 00:45:41,4.35,935
2024-04-18 00:50:42,4.35,935
2024-04-18 00:55:42,4.35,935
2024-04-18 01:00:42,4.35,935
2024-04-18 01:05:41,4.35,935
2024-04-18 01:10:41,4.35,935
2024-04-18 01:15:41,4.35,935
2024-04-18 01:20:41,4.35,935
2024-04-18 01:25:41,4.35,935
2024-04-18 01:30:42,4.35,935
2024-04-18 01:35:42,4.35,934
2024-04-18 01:40:42,4.35,934
2024-04-18 01:45:42,4.35,935
2024-04-18 01:50:41,4.35,935
2024-04-18 01:55:41,4.35,934
2024-04-18 02:00:41,4.35,935
2024-04-18 02:05:41,4.35,935
2024-04-18 02:10:41,4.35,935
2024-04-18 02:15:41,4.35,935
2024-04-18 02:20:41,4.35,934
2024-04-18 02:25:42,4.35,935
2024-04-18 02:30:42,4.35,935
2024-04-18 02:35:41,4.35,935
2024-04-18 02:40:41,4.35,935
2024-04-18 02:45:41,4.35,934
2024-04-18 02:50:41,4.35,935
2024-04-18 02:55:42,4.35,935
2024-04-18 03:00:41,4.35,935
2024-04-18 03:05:41,4.35,935
2024-04-18 03:10:41,4.35,935
2024-04-18 03:15:41,4.35,934
2024-04-18 03:20:41,4.35,935
2024-04-18 03:25:42,4.35,935
2024-04-18 03:30:42,4.35,934
2024-04-18 03:35:41,4.35,935
2024-04-18 03:40:41,4.35,935
2024-04-18 03:45:41,4.35,935
2024-04-18 03:50:42,4.35,935
2024-04-18 03:55:42,4.35,935
2024-04-18 04:00:42,4.35,935
2024-04-18 04:05:41,4.35,934
2024-04-18 04:10:41,4.35,935
2024-04-18 04:15:41,4.35,935
2024-04-18 04:20:42,4.35,935
2024-04-18 04:25:41,4.35,935
2024-04-18 04:30:41,4.35,935
2024-04-18 04:35:41,4.35,935
2024-04-18 04:40:41,4.35,935
2024-04-18 04:45:42,4.35,934
2024-04-18 04:50:42,4.35,935
2024-04-18 04:55:41,4.35,935
2024-04-18 05:00:41,4.35,935
2024-04-18 05:05:41,4.35,935
2024-04-18 05:10:41,4.35,935
2024-04-18 05:15:41,4.35,935
2024-04-18 05:20:41,4.35,935
2024-04-18 05:25:41,4.35,935
2024-04-18 05:30:42,4.35,935
2024-04-18 05:35:42,4.35,935
2024-04-18 05:40:42,4.35,935
2024-04-18 05:45:42,4.35,935
2024-04-18 05:50:41,4.35,935
2024-04-18 05:55:41,4.35,935
2024-04-18 06:00:41,4.35,935
2024-04-18 06:05:41,4.35,935
2024-04-18 06:10:42,4.35,935
2024-04-18 06:15:42,4.35,935
2024-04-18 06:20:41,4.35,935
2024-04-18 06:25:41,4.35,935
2024-04-18 06:30:41,4.35,935
2024-04-18 06:35:42,4.35,935
2024-04-18 06:40:41,4.35,935
2024-04-18 06:45:41,4.35,935
2024-04-18 06:50:41,4.35,935
2024-04-18 06:55:41,4.35,935
2024-04-18 07:00:41,4.35,935
2024-04-18 07:05:42,4.35,935
2024-04-18 07:10:41,4.35,935
2024-04-18 07:15:41,4.35,935
2024-04-18 07:20:41,4.35,935
2024-04-18 07:25:42,4.35,935
2024-04-18 07:30:41,4.35,935
2024-04-18 07:35:41,4.35,935
2024-04-18 07:40:41,4.35,935
2024-04-18 07:45:41,4.35,935
2024-04-18 07:50:41,4.35,935
2024-04-18 07:55:42,4.35,935
2024-04-18 08:00:42,4.35,935
2024-04-18 08:05:41,4.35,935
2024-04-18 08:10:41,4.35,935
2024-04-18 08:15:41,4.35,935
2024-04-18 08:20:41,4.35,935
2024-04-18 08:25:41,4.35,935
2024-04-18 08:30:41,4.35,935
2024-04-18 08:35:41,4.35,935
2024-04-18 08:40:41,4.35,935
2024-04-18 08:45:41,4.35,935
2024-04-18 08:50:42,4.35,934
2024-04-18 08:55:41,4.35,935
2024-04-18 09:00:41,4.35,935
2024-04-18 09:05:41,4.35,935
2024-04-18 09:10:42,4.35,935
2024-04-18 09:15:42,4.35,935
2024-04-18 09:20:41,4.35,935
2024-04-18 09:25:41,4.35,935
2024-04-18 09:30:41,4.35,935
2024-04-18 09:35:41,4.35,935
2024-04-18 09:40:42,4.35,935
2024-04-18 09:45:42,4.35,935
2024-04-18 09:50:41,4.35,935
2024-04-18 09:55:41,4.35,935
2024-04-18 10:00:41,4.35,935
2024-04-18 10:05:41,4.35,935
2024-04-18 10:10:41,4.35,935
2024-04-18 10:15:41,4.35,935
2024-04-18 10:20:42,4.35,935
2024-04-18 10:25:42,4.35,935
2024-04-18 10:30:42,4.35,935
2024-04-18 10:35:41,4.35,935
2024-04-18 10:40:41,4.35,935
2024-04-18 10:45:41,4.35,935
2024-04-18 10:50:41,4.35,935
2024-04-18 10:55:41,4.35,935
2024-04-18 11:00:41,4.35,935
2024-04-18 11:05:41,4.35,935
2024-04-18 11:10:42,4.35,934
2024-04-18 11:15:42,4.35,934
2024-04-18 11:20:42,4.35,934
2024-04-18 11:25:41,4.35,935
2024-04-18 11:30:41,4.35,935
2024-04-18 11:35:41,4.35,934
2024-04-18 11:40:41,4.35,935
2024-04-18 11:45:41,4.35,935
2024-04-18 11:50:42,4.35,935
2024-04-18 11:55:42,4.35,935
2024-04-18 12:00:41,4.35,935
2024-04-18 12:05:41,4.35,935
2024-04-18 12:10:41,4.35,935
2024-04-18 12:15:42,4.35,935
2024-04-18 12:20:41,4.35,935
2024-04-18 12:25:41,4.35,935
2024-04-18 12:30:41,4.35,935
2024-04-18 12:35:41,4.35,935
2024-04-18 12:40:42,4.35,935
2024-04-18 12:45:42,4.35,935
2024-04-18 12:50:42,4.35,935
2024-04-18 12:55:42,4.35,935
2024-04-18 13:00:41,4.35,935
2024-04-18 13:05:41,4.35,934
2024-04-18 13:10:41,4.35,935
2024-04-18 13:15:41,4.35,935
2024-04-18 13:20:41,4.35,935
2024-04-18 13:25:42,4.35,935
2024-04-18 13:30:41,4.35,935
2024-04-18 13:35:41,4.35,935
2024-04-18 13:40:41,4.35,934
2024-04-18 13:55:31,4.35,935
2024-04-18 14:00:41,4.35,935
2024-04-18 14:10:42,297,62.2
2024-04-18 14:15:43,432,90.7
2024-04-18 14:20:41,4.35,934
2024-04-18 14:25:41,4.35,935
2024-04-18 14:30:55,1.07,230
2024-04-18 16:05:43,478,100
2024-04-18 16:15:43,467,98.0
2024-04-18 16:20:43,387,81.2
2024-04-18 16:25:43,394,82.7
2024-04-18 16:30:43,587,123
2024-04-18 16:35:43,441,92.6
2024-04-18 16:40:43,733,154
2024-04-18 16:45:42,398,83.4
2024-04-18 16:50:43,300,62.8
2024-04-18 16:55:42,305,64.0
2024-04-18 17:00:42,424,89.0
2024-04-18 17:05:43,619,130
2024-04-18 17:10:43,598,125
2024-04-18 17:15:42,959,201
2024-04-18 17:20:42,657,138
2024-04-18 17:25:43,457,95.8
2024-04-18 17:30:43,738,155
2024-04-18 17:35:43,663,139
2024-04-18 17:40:43,838,176
2024-04-18 17:45:44,795,167
2024-04-18 17:50:43,515,108
2024-04-18 17:55:43,347,72.8
2024-04-18 18:00:43,422,88.5
2024-04-18 18:05:42,470,98.5
2024-04-18 18:10:43,378,79.2
2024-04-18 18:15:43,556,117
2024-04-18 18:20:43,822,172
2024-04-18 18:25:43,644,135
2024-04-18 18:30:43,553,116
2024-04-18 18:35:43,418,87.7
2024-04-18 18:40:43,754,158
2024-04-18 18:45:42,285,59.7
2024-04-18 18:50:42,529,111
2024-04-18 18:55:43,507,106
2024-04-18 19:00:43,687,144
2024-04-18 19:05:42,574,120
2024-04-18 19:10:42,509,107
2024-04-18 19:15:43,504,106
2024-04-18 19:20:43,952,200
2024-04-18 19:25:43,715,150
2024-04-18 19:30:43,650,136
2024-04-18 19:35:43,753,158
2024-04-18 19:40:42,552,116
2024-04-18 19:45:42,292,61.2
2024-04-18 19:50:43,587,123
2024-04-18 19:55:43,769,161
2024-04-18 20:00:42,580,122
2024-04-18 20:05:43,558,117
2024-04-18 20:10:43,204,42.7
2024-04-18 20:15:43,274,57.6
2024-04-18 20:20:43,379,79.4
2024-04-18 20:25:43,406,85.2
2024-04-18 20:30:42,446,93.5
2024-04-18 20:35:43,468,98.1
2024-04-18 20:40:43,312,65.5
2024-04-18 20:45:43,242,50.7
2024-04-18 20:50:43,472,99.0
2024-04-18 20:55:43,377,79.0
2024-04-18 21:00:44,353,73.9
2024-04-18 21:05:42,269,56.5
2024-04-18 21:10:43,332,69.6
2024-04-18 21:15:43,240,50.3
2024-04-18 21:20:43,353,74.1
2024-04-18 21:25:43,405,84.9
2024-04-18 21:30:42,470,98.7
2024-04-18 21:35:43,284,59.5
2024-04-18 21:40:42,404,84.7
2024-04-18 21:45:43,684,144
2024-04-18 21:50:43,434,91.1
2024-04-18 21:55:43,200,42.0
2024-04-18 22:00:43,670,140
2024-04-18 22:05:42,437,91.7
2024-04-18 22:10:42,343,72.0
2024-04-18 22:15:43,470,98.6
2024-04-18 22:20:42,417,87.4
2024-04-18 22:25:43,262,55.0
2024-04-18 22:30:43,754,158
2024-04-18 22:35:43,719,151
2024-04-18 22:40:43,244,51.1
2024-04-18 22:50:43,316,66.3
2024-04-18 22:55:45,552,116
2024-04-18 23:00:43,443,93.0
2024-04-18 23:05:42,670,140
2024-04-18 23:10:43,481,101
2024-04-18 23:15:43,523,110
2024-04-18 23:20:42,489,103
2024-04-18 23:25:43,643,135
2024-04-18 23:30:42,721,151
2024-04-18 23:35:42,408,85.6
2024-04-18 23:40:43,611,128
2024-04-18 23:45:42,486,102
2024-04-18 23:50:42,723,152
2024-04-18 23:55:42,711,149
2024-04-19 00:00:43,343,71.9
2024-04-19 00:05:43,524,110
2024-04-19 00:10:43,546,114
2024-04-19 00:15:43,431,90.5
2024-04-19 00:20:43,712,149
2024-04-19 00:25:43,656,138
2024-04-19 00:30:42,793,166
2024-04-19 00:35:42,595,125
2024-04-19 00:40:42,663,139
2024-04-19 00:45:42,855,179
2024-04-19 00:50:42,791,166
2024-04-19 00:55:42,607,127
2024-04-19 01:00:42,750,157
2024-04-19 01:05:42,755,158
2024-04-19 01:10:42,623,131
2024-04-19 01:15:47,894,187
2024-04-19 01:20:43,646,135
2024-04-19 01:25:43,664,139
2024-04-19 01:30:43,900,189
2024-04-19 01:35:43,701,147
2024-04-19 01:40:43,752,158
2024-04-19 01:45:43,949,199
2024-04-19 01:50:43,760,159
2024-04-19 01:55:43,855,179
2024-04-19 02:00:43,971,204
2024-04-19 02:05:43,686,144
2024-04-19 02:10:43,904,190
2024-04-19 02:15:43,786,165
2024-04-19 02:20:43,773,162
2024-04-19 02:25:43,867,182
2024-04-19 02:30:43,971,204
2024-04-19 02:35:42,734,154
2024-04-19 02:40:43,899,189
2024-04-19 02:45:43,667,140
2024-04-19 02:50:43,944,198
2024-04-19 02:55:43,1.08,233
2024-04-19 03:00:43,904,190
2024-04-19 03:05:42,814,171
2024-04-19 03:10:43,857,180
2024-04-19 03:15:43,937,196
2024-04-19 03:20:43,681,143
2024-04-19 03:25:43,988,207
2024-04-19 03:30:43,844,177
2024-04-19 03:35:42,889,186
2024-04-19 03:40:43,828,174
2024-04-19 03:45:43,1021,214
2024-04-19 03:50:43,728,153
2024-04-19 03:55:43,1005,211
2024-04-19 04:00:43,1001,210
2024-04-19 04:05:42,927,194
2024-04-19 04:10:43,806,169
2024-04-19 04:15:42,1.02,219
2024-04-19 04:20:42,652,137
2024-04-19 04:25:42,1008,211
2024-04-19 04:30:42,1021,214
2024-04-19 04:35:43,762,160
2024-04-19 04:40:42,1.02,220
2024-04-19 04:45:43,1.07,230
2024-04-19 04:50:42,983,206
2024-04-19 04:55:42,940,197
2024-04-19 05:00:42,1.02,219
2024-04-19 05:05:42,1.12,240
2024-04-19 05:10:43,797,167
2024-04-19 05:15:42,915,192
2024-04-19 05:20:42,1.06,227
2024-04-19 05:25:42,998,209
2024-04-19 05:30:43,663,139
2024-04-19 05:35:43,1.01,216
2024-04-19 05:40:43,1006,211
2024-04-19 05:45:43,860,180
2024-04-19 05:50:43,992,208
2024-04-19 05:55:43,997,209
2024-04-19 06:00:43,1008,211
2024-04-19 06:05:44,826,173
2024-04-19 06:10:43,1.11,239
2024-04-19 06:15:42,972,204
2024-04-19 06:20:43,986,207
2024-04-19 06:25:42,837,175
2024-04-19 06:30:43,789,165
2024-04-19 06:35:42,843,177
2024-04-19 06:40:42,1.06,227
2024-04-19 06:45:43,949,199
2024-04-19 06:50:44,849,178
2024-04-19 06:55:43,965,202
2024-04-19 07:00:42,804,169
2024-04-19 07:05:42,853,179
2024-04-19 07:15:43,918,193
2024-04-19 07:20:43,913,192
2024-04-19 07:25:43,800,168
2024-04-19 07:30:43,727,152
2024-04-19 07:35:42,957,201
2024-04-19 07:40:43,936,196
2024-04-19 07:45:43,1013,212
2024-04-19 07:50:43,945,198
2024-04-19 07:55:43,991,208
2024-04-19 08:00:44,641,134
2024-04-19 08:05:42,670,140
2024-04-19 08:10:42,788,165
2024-04-19 08:15:43,849,178
2024-04-19 08:20:43,917,192
2024-04-19 08:25:43,745,156
2024-04-19 08:30:43,709,149
2024-04-19 08:35:43,878,184
2024-04-19 08:40:43,622,130
2024-04-19 08:45:43,1012,212
2024-04-19 08:50:42,700,147
2024-04-19 08:55:43,658,138
2024-04-19 09:00:43,775,162
2024-04-19 09:05:43,756,159
2024-04-19 09:10:43,357,74.9
2024-04-19 09:15:43,633,133
2024-04-19 09:20:42,804,169
2024-04-19 09:25:43,633,133
2024-04-19 09:30:42,828,174
2024-04-19 09:35:42,868,182
2024-04-19 09:40:42,961,202
2024-04-19 09:45:42,947,199
2024-04-19 09:50:43,455,95.5
2024-04-19 09:55:43,753,158
2024-04-19 10:00:42,643,135
2024-04-19 10:05:43,818,172
2024-04-19 10:10:43,932,196
2024-04-19 10:15:43,718,150
2024-04-19 10:20:43,1007,211
2024-04-19 10:25:43,892,187
2024-04-19 10:30:43,667,140
2024-04-19 10:35:44,834,175
2024-04-19 10:40:43,589,124
2024-04-19 10:45:43,649,136
2024-04-19 10:50:43,588,123
2024-04-19 10:55:43,353,74.1
2024-04-19 11:00:43,929,195
2024-04-19 11:05:43,716,150
2024-04-19 11:10:42,759,159
2024-04-19 11:15:42,602,126
2024-04-19 11:20:43,896,188
2024-04-19 11:25:42,911,191
2024-04-19 11:30:43,694,145
2024-04-19 11:35:42,242,50.8
2024-04-19 11:40:43,860,180
2024-04-19 11:45:43,352,73.7
2024-04-19 11:50:43,721,151
2024-04-19 11:55:43,765,160
2024-04-19 12:00:43,614,129
2024-04-19 12:05:43,626,131
2024-04-19 12:10:43,730,153
2024-04-19 12:15:43,782,164
2024-04-19 12:20:44,584,122
2024-04-19 12:25:43,476,99.9
2024-04-19 12:30:43,234,49.1
2024-04-19 12:35:42,528,111
2024-04-19 12:40:42,724,152
2024-04-19 12:45:42,524,110
2024-04-19 12:50:42,985,207
2024-04-19 12:55:43,403,84.6
2024-04-19 13:00:43,255,53.5
2024-04-19 13:05:43,687,144
2024-04-19 13:10:43,801,168
2024-04-19 13:15:43,590,124
2024-04-19 13:20:42,556,117
2024-04-19 13:25:42,747,157
2024-04-19 13:30:43,677,142
2024-04-19 13:35:43,756,159
2024-04-19 13:40:42,563,118
2024-04-19 13:45:43,921,193
2024-04-19 13:50:43,471,98.8
2024-04-19 13:55:43,547,115
2024-04-19 14:00:43,592,124
2024-04-19 14:05:43,413,86.7
2024-04-19 14:10:43,451,94.5
2024-04-19 14:15:43,630,132
2024-04-19 14:20:43,535,112
2024-04-19 14:25:43,569,119
2024-04-19 14:30:43,580,122
2024-04-19 14:35:43,688,144
2024-04-19 14:40:43,558,117
2024-04-19 14:45:43,409,85.8
2024-04-19 14:50:42,795,167
2024-04-19 14:55:43,442,92.7
2024-04-19 15:00:43,767,161
2024-04-19 15:05:42,600,126
2024-04-19 15:10:43,533,112
2024-04-19 15:15:42,429,89.9
2024-04-19 15:20:43,412,86.4
2024-04-19 15:25:42,299,62.6
2024-04-19 15:30:43,269,56.3
2024-04-19 15:35:43,513,108
2024-04-19 15:40:44,607,127
2024-04-19 15:45:42,678,142
2024-04-19 15:50:43,618,130
2024-04-19 15:55:43,623,131
2024-04-19 16:00:43,955,200
2024-04-19 16:05:43,641,134
2024-04-19 16:10:43,533,112
2024-04-19 16:15:43,564,118
2024-04-19 16:20:42,471,98.8
2024-04-19 16:25:42,591,124
2024-04-19 16:30:43,560,117
2024-04-19 16:35:42,678,142
2024-04-19 17:15:43,431,90.3
2024-04-19 17:20:43,367,76.9
2024-04-19 17:25:43,299,62.7
2024-04-19 17:30:43,884,185
2024-04-19 17:35:43,812,170
2024-04-19 17:40:43,494,104
2024-04-19 17:45:43,574,120
2024-04-19 17:50:42,188,39.4
2024-04-19 17:55:43,224,47.0
2024-04-19 18:00:43,694,145
2024-04-19 18:05:42,334,70.1
2024-04-19 18:10:42,566,119
2024-04-19 18:15:42,888,186
2024-04-19 18:20:43,421,88.3
2024-04-19 18:25:42,499,105
2024-04-19 18:30:43,509,107
2024-04-19 18:35:43,342,71.8
2024-04-19 18:40:43,678,142
2024-04-19 18:45:43,560,117
2024-04-19 18:50:42,390,81.9
2024-04-19 18:55:42,509,107
2024-04-19 19:00:43,825,173
2024-04-19 19:05:43,278,58.2
2024-04-19 19:10:43,496,104
2024-04-19 19:15:42,674,141
2024-04-19 19:20:43,199,41.7
2024-04-19 19:25:43,353,74.0
2024-04-19 19:30:42,453,95.1
2024-04-19 19:35:42,575,121
2024-04-19 19:40:42,820,172
2024-04-19 19:45:43,821,172
2024-04-19 19:50:43,295,62.0
2024-04-19 19:55:43,572,120
2024-04-19 20:00:42,482,101
2024-04-19 20:05:43,217,45.5
2024-04-19 20:10:43,839,176
2024-04-19 20:15:42,358,75.1
2024-04-19 20:20:44,329,69.0
2024-04-19 20:25:42,764,160
2024-04-19 20:30:42,390,81.7
2024-04-19 20:35:43,160,33.6
2024-04-19 20:40:43,263,55.1
2024-04-19 20:45:43,83.3,17.5
2024-04-19 20:50:43,246,51.7
2024-04-19 20:55:43,297,62.3
2024-04-19 21:00:43,474,99.3
2024-04-19 21:05:43,627,132
2024-04-19 21:10:43,481,101
2024-04-19 21:15:43,342,71.6
2024-04-19 21:20:43,352,73.8
2024-04-19 21:25:43,573,120
2024-04-19 21:30:43,461,96.8
2024-04-19 21:35:43,409,85.8
2024-04-19 21:40:43,458,96.0
2024-04-19 21:45:42,649,136
2024-04-19 21:50:42,899,189
2024-04-19 21:55:43,251,52.6
2024-04-19 22:00:43,268,56.1
2024-04-19 22:05:43,715,150
2024-04-19 22:10:43,550,115
2024-04-19 22:15:43,276,57.9
2024-04-19 22:20:43,186,39.0
2024-04-19 22:25:42,523,110
2024-04-19 22:30:43,298,62.5
2024-04-19 22:35:43,423,88.8
2024-04-19 22:40:43,529,111
2024-04-19 22:45:43,254,53.2
2024-04-19 22:50:43,335,70.3
2024-04-19 22:55:43,638,134
2024-04-19 23:00:42,452,94.7
2024-04-19 23:05:43,726,152
2024-04-19 23:10:43,331,69.3
2024-04-19 23:15:43,727,152
2024-04-19 23:20:43,549,115
2024-04-19 23:25:43,543,114
2024-04-19 23:30:43,440,92.3
2024-04-19 23:35:43,514,108
2024-04-19 23:40:43,689,144
2024-04-19 23:45:43,650,136
2024-04-19 23:50:43,545,114
2024-04-19 23:55:43,830,174
2024-04-20 00:00:42,682,143
2024-04-20 00:05:42,595,125
2024-04-20 00:10:43,828,174
2024-04-20 00:15:43,518,109
2024-04-20 00:20:43,737,155
2024-04-20 00:25:43,679,142
2024-04-20 00:30:43,747,157
2024-04-20 00:35:43,637,134
2024-04-20 00:40:43,797,167
2024-04-20 00:45:43,617,129
2024-04-20 00:50:42,894,187
2024-04-20 00:55:43,718,151
2024-04-20 01:00:43,737,155
2024-04-20 01:05:43,833,175
2024-04-20 01:10:43,797,167
2024-04-20 01:15:43,839,176
2024-04-20 01:20:43,843,177
2024-04-20 01:25:43,676,142
2024-04-20 01:30:43,676,142
2024-04-20 01:35:43,978,205
2024-04-20 01:40:43,704,148
2024-04-20 01:45:43,599,126
2024-04-20 01:50:43,872,183
2024-04-20 01:55:43,654,137
2024-04-20 02:00:44,691,145
2024-04-20 02:05:43,662,139
2024-04-20 02:10:43,772,162
2024-04-20 02:15:43,916,192
2024-04-20 02:20:43,820,172
2024-04-20 02:25:42,751,158
2024-04-20 02:30:42,769,161
2024-04-20 02:35:42,902,189
2024-04-20 02:40:42,1.01,218
2024-04-20 02:45:42,1.07,230
2024-04-20 02:50:43,753,158
2024-04-20 02:55:43,790,166
2024-04-20 03:00:43,845,177
2024-04-20 03:05:42,844,177
2024-04-20 03:10:42,603,126
2024-04-20 03:15:42,1.01,216
2024-04-20 03:20:42,836,175
2024-04-20 03:25:42,725,152
2024-04-20 03:30:42,746,156
2024-04-20 03:35:43,807,169
2024-04-20 03:40:42,958,201
2024-04-20 03:45:43,847,178
2024-04-20 03:50:42,847,178
2024-04-20 03:55:43,949,199
2024-04-20 04:00:42,679,142
2024-04-20 04:05:42,902,189
2024-04-20 04:10:42,872,183
2024-04-20 04:15:42,940,197
2024-04-20 04:20:43,774,162
2024-04-20 04:25:43,973,204
2024-04-20 04:30:43,966,203
2024-04-20 04:35:43,929,195
2024-04-20 04:40:43,907,190
2024-04-20 04:45:43,880,185
2024-04-20 04:50:43,948,199
2024-04-20 04:55:43,903,189
2024-04-20 05:00:43,870,182
2024-04-20 05:05:43,905,190
2024-04-20 05:10:43,994,208
2024-04-20 05:15:42,1.03,222
2024-04-20 05:20:42,776,163
2024-04-20 05:25:42,900,189
2024-04-20 05:30:42,860,180
2024-04-20 05:35:43,856,180
2024-04-20 05:40:43,943,198
2024-04-20 05:45:43,833,175
2024-04-20 05:50:43,454,95.2
2024-04-20 05:55:43,946,198
2024-04-20 06:00:42,869,182
2024-04-20 06:05:42,807,169
2024-04-20 06:10:42,971,204
2024-04-20 06:15:43,898,188
2024-04-20 06:20:43,1.05,225
2024-04-20 06:25:43,481,101
2024-04-20 06:30:43,992,208
2024-04-20 06:35:42,879,184
2024-04-20 06:40:43,916,192
2024-04-20 06:45:43,838,176
2024-04-20 06:50:43,740,155
2024-04-20 06:55:43,952,200
2024-04-20 07:00:43,704,148
2024-04-20 07:05:43,836,175
2024-04-20 07:10:43,629,132
2024-04-20 07:15:43,759,159
2024-04-20 07:20:43,861,181
2024-04-20 07:25:43,784,164
2024-04-20 07:30:43,778,163
2024-04-20 07:35:42,792,166
2024-04-20 07:40:47,406,85.2
2024-04-20 07:45:42,840,176
2024-04-20 07:50:42,840,176
2024-04-20 07:55:42,572,120
2024-04-20 08:00:42,772,162
2024-04-20 08:05:42,765,160
2024-04-20 08:10:42,587,123
2024-04-20 08:15:42,648,136
2024-04-20 08:20:42,421,88.2
2024-04-20 08:25:43,754,158
2024-04-20 08:30:43,344,72.0
2024-04-20 08:35:43,567,119
2024-04-20 08:40:43,444,93.0
2024-04-20 08:45:42,312,65.4
2024-04-20 08:50:43,641,135
2024-04-20 08:55:43,604,127
2024-04-20 09:00:43,492,103
2024-04-20 09:05:43,674,141
2024-04-20 09:10:43,514,108
2024-04-20 09:15:42,580,122
2024-04-20 09:20:42,623,131
2024-04-20 09:25:42,551,115
2024-04-20 09:30:43,874,183
2024-04-20 09:35:43,914,192
2024-04-20 09:40:43,584,123
2024-04-20 09:45:43,877,184
2024-04-20 09:50:42,857,180
2024-04-20 09:55:43,484,101
2024-04-20 10:00:43,770,162
2024-04-20 10:05:43,557,117
2024-04-20 10:10:42,383,80.3
2024-04-20 10:15:42,566,119
2024-04-20 10:20:42,749,157
2024-04-20 10:25:42,631,132
2024-04-20 10:30:43,644,135
2024-04-20 10:35:43,776,163
2024-04-20 10:40:43,437,91.6
2024-04-20 10:45:43,624,131
2024-04-20 10:50:42,557,117
2024-04-20 10:55:43,572,120
2024-04-20 11:00:43,604,127
2024-04-20 11:05:43,295,62.0
2024-04-20 11:10:43,600,126
2024-04-20 11:15:43,771,162
2024-04-20 11:20:43,827,173
2024-04-20 11:25:43,619,130
2024-04-20 11:30:44,505,106
2024-04-20 11:35:42,825,173
2024-04-20 11:40:43,683,143
2024-04-20 11:45:43,507,106
2024-04-20 11:50:42,769,161
2024-04-20 11:55:43,613,129
2024-04-20 12:00:43,564,118
2024-04-20 12:05:43,575,121
2024-04-20 12:10:43,603,127
2024-04-20 12:15:43,595,125
2024-04-20 12:20:42,673,141
2024-04-20 12:25:43,839,176
2024-04-20 12:30:43,638,134
2024-04-20 12:35:43,256,53.7
2024-04-20 12:40:43,372,78.0
2024-04-20 12:45:43,454,95.1
2024-04-20 12:50:43,768,161
2024-04-20 12:55:42,795,167
2024-04-20 13:00:42,466,97.8
2024-04-20 13:05:42,513,108
2024-04-20 13:10:43,553,116
2024-04-20 13:15:43,687,144
