timestamp,transfer,bitrate
2024-04-11 05:26:43,72.2,15.1
2024-04-11 05:31:44,88.4,18.5
2024-04-11 05:36:43,71.3,15.0
2024-04-11 05:41:43,111,23.2
2024-04-11 05:46:43,59.6,12.5
2024-04-11 05:51:42,91.2,19.1
2024-04-11 06:01:42,122,25.6
2024-04-11 06:06:42,135,28.3
2024-04-11 06:11:42,84.3,17.7
2024-04-11 06:16:42,109,22.9
2024-04-11 06:21:42,115,24.2
2024-04-11 06:26:42,84.2,17.6
2024-04-11 06:31:42,114,23.9
2024-04-11 06:36:42,99.8,20.9
2024-04-11 06:41:43,109,23.0
2024-04-11 06:46:42,131,27.5
2024-04-11 06:51:43,119,25.0
2024-04-11 06:57:01,105,22.1
2024-04-11 07:01:43,105,22.1
2024-04-11 07:06:43,142,29.8
2024-04-11 07:11:43,96.6,20.3
2024-04-11 07:16:43,88.8,18.6
2024-04-11 07:21:43,117,24.6
2024-04-11 07:26:43,80.2,16.8
2024-04-11 07:31:43,115,24.1
2024-04-11 07:36:42,85.9,18.0
2024-04-11 07:41:42,60.7,12.7
2024-04-11 07:46:43,89.3,18.7
2024-04-11 07:51:42,87.2,18.3
2024-04-11 07:56:43,77.0,16.1
2024-04-11 08:01:42,87.2,18.3
2024-04-11 08:06:42,102,21.4
2024-04-11 08:11:42,83.2,17.5
2024-04-11 08:16:43,59.4,12.5
2024-04-11 08:21:43,80.4,16.9
2024-04-11 08:26:43,101,21.2
2024-04-11 08:31:43,85.8,18.0
2024-04-11 08:36:42,88.0,18.5
2024-04-11 08:41:42,62.6,13.1
2024-04-11 08:46:43,81.3,17.1
2024-04-11 08:51:42,54.0,11.3
2024-04-11 08:56:42,71.4,15.0
2024-04-11 09:01:42,48.3,10.1
2024-04-11 09:06:42,75.9,15.9
2024-04-11 09:11:42,81.7,17.1
2024-04-11 09:16:42,79.7,16.7
2024-04-11 09:21:43,78.8,16.5
2024-04-11 09:26:43,109,22.8
2024-04-11 09:31:43,74.3,15.6
2024-04-11 09:36:43,88.0,18.4
2024-04-11 09:41:42,89.8,18.8
2024-04-11 09:46:52,56.1,11.8
2024-04-11 09:51:43,74.5,15.6
2024-04-11 09:56:43,54.6,11.5
2024-04-11 10:01:43,65.1,13.6
2024-04-11 10:06:43,87.8,18.4
2024-04-11 10:11:43,42.6,8.92
2024-04-11 10:16:42,53.1,11.1
2024-04-11 10:21:43,53.4,11.2
2024-04-11 10:26:49,79.1,16.6
2024-04-11 10:31:42,63.4,13.3
2024-04-11 10:36:43,70.2,14.7
2024-04-11 10:41:43,68.6,14.4
2024-04-11 10:46:42,95.1,19.9
2024-04-11 10:51:43,53.8,11.3
2024-04-11 10:56:42,56.9,11.9
2024-04-11 11:01:43,91.6,19.2
2024-04-11 11:06:43,82.2,17.2
2024-04-11 11:11:43,65.4,13.7
2024-04-11 11:16:43,64.9,13.6
2024-04-11 11:21:42,89.3,18.7
2024-04-11 11:26:43,62.5,13.1
2024-04-11 11:36:43,89.3,18.7
2024-04-11 11:41:43,76.1,16.0
2024-04-11 11:46:43,92.7,19.4
2024-04-11 11:51:43,72.6,15.2
2024-04-11 11:56:42,88.7,18.6
2024-04-11 12:01:42,109,22.8
2024-04-11 12:11:43,91.6,19.2
2024-04-11 12:16:42,71.5,15.0
2024-04-11 12:26:43,93.3,19.6
2024-04-11 12:31:43,98.0,20.6
2024-04-11 12:36:43,69.9,14.7
2024-04-11 12:41:43,84.3,17.7
2024-04-11 12:46:43,97.9,20.5
2024-04-11 12:57:03,76.1,16.0
2024-04-11 13:01:43,97.5,20.4
2024-04-11 13:06:42,48.9,10.2
2024-04-11 13:11:42,95.2,20.0
2024-04-11 13:16:43,72.8,15.3
2024-04-11 13:21:43,105,22.0
2024-04-11 13:26:42,95.0,19.9
2024-04-11 13:31:43,95.5,20.0
2024-04-11 13:36:43,125,26.2
2024-04-11 13:41:42,126,26.4
2024-04-11 13:46:42,117,24.5
2024-04-11 13:51:51,82.4,17.3
2024-04-11 13:56:43,88.4,18.5
2024-04-11 14:01:43,69.5,14.6
2024-04-11 14:06:43,93.7,19.6
2024-04-11 14:11:43,65.0,13.6
2024-04-11 14:16:43,74.5,15.6
2024-04-11 14:21:42,91.1,19.1
2024-04-11 14:26:43,38.2,8.01
2024-04-11 14:31:43,98.3,20.6
2024-04-11 14:36:43,54.6,11.5
2024-04-11 14:41:42,57.5,12.1
2024-04-11 14:46:43,46.7,9.80
2024-04-11 14:51:43,57.8,12.1
2024-04-11 14:56:42,105,21.9
2024-04-11 15:01:42,65.8,13.8
2024-04-11 15:06:45,63.6,13.3
2024-04-11 15:11:43,54.6,11.5
2024-04-11 15:16:43,55.2,11.6
2024-04-11 15:21:42,56.4,11.8
2024-04-11 15:26:47,71.8,15.1
2024-04-11 15:31:43,80.4,16.9
2024-04-11 15:36:42,84.6,17.7
2024-04-11 15:41:43,103,21.5
2024-04-11 15:46:52,90.4,19.0
2024-04-11 15:51:42,87.5,18.4
2024-04-11 15:56:43,60.2,12.6
2024-04-11 16:01:42,118,24.8
2024-04-11 16:06:42,92.9,19.5
2024-04-11 16:11:43,108,22.6
2024-04-11 16:16:45,78.6,16.5
2024-04-11 16:21:42,95.4,20.0
2024-04-11 16:26:50,68.5,14.4
2024-04-11 16:36:42,98.8,20.7
2024-04-11 16:41:43,104,21.9
2024-04-11 16:46:42,83.4,17.5
2024-04-11 16:51:42,92.9,19.5
2024-04-11 16:56:42,116,24.3
2024-04-11 17:01:42,88.2,18.5
2024-04-11 17:06:43,84.5,17.7
2024-04-11 17:11:43,111,23.3
2024-04-11 17:16:43,121,25.4
2024-04-11 17:21:43,111,23.2
2024-04-11 17:26:42,90.1,18.9
2024-04-11 17:32:01,101,21.2
2024-04-11 17:36:42,126,26.5
2024-04-11 17:41:42,104,21.9
2024-04-11 17:46:43,104,21.9
2024-04-11 17:51:42,112,23.5
2024-04-11 17:56:43,70.4,14.8
2024-04-11 18:01:42,95.2,20.0
2024-04-11 18:06:43,84.6,17.8
2024-04-11 18:11:43,106,22.2
2024-04-11 18:16:43,111,23.3
2024-04-11 18:21:42,129,27.1
2024-04-11 18:26:42,98.7,20.7
2024-04-11 18:31:43,116,24.3
2024-04-11 18:36:42,131,27.5
2024-04-11 18:42:02,98.5,20.7
2024-04-11 18:46:44,111,23.3
2024-04-11 18:51:42,58.5,12.3
2024-04-11 18:56:42,114,23.9
2024-04-11 19:01:43,130,27.2
2024-04-11 19:06:43,104,21.7
2024-04-11 19:16:42,101,21.2
2024-04-11 19:21:42,105,22.1
2024-04-11 19:26:52,79.6,16.7
2024-04-11 19:31:43,91.4,19.2
2024-04-11 19:36:42,103,21.6
2024-04-11 19:41:43,84.7,17.8
2024-04-11 19:46:43,99.1,20.8
2024-04-11 19:52:02,125,26.3
2024-04-11 19:56:43,112,23.5
2024-04-11 20:01:42,105,21.9
2024-04-11 20:06:42,106,22.3
2024-04-11 20:11:43,112,23.5
2024-04-11 20:16:43,86.4,18.1
2024-04-11 20:21:42,94.2,19.8
2024-04-11 20:26:43,94.6,19.8
2024-04-11 20:31:43,70.6,14.8
2024-04-11 20:36:42,81.9,17.2
2024-04-11 20:41:43,103,21.6
2024-04-11 20:46:44,88.2,18.5
2024-04-11 20:51:43,96.6,20.3
2024-04-11 20:56:42,92.9,19.5
2024-04-11 21:06:43,73.8,15.5
2024-04-11 21:11:43,89.6,18.8
2024-04-11 21:16:42,60.8,12.8
2024-04-11 21:21:43,69.1,14.5
2024-04-11 21:26:42,94.4,19.8
2024-04-11 21:31:43,114,24.0
2024-04-11 21:36:48,86.3,18.1
2024-04-11 21:41:42,109,23.0
2024-04-11 21:46:43,90.7,19.0
2024-04-11 21:51:43,75.1,15.7
2024-04-11 21:56:43,71.8,15.1
2024-04-11 22:01:42,95.9,20.1
2024-04-11 22:06:43,104,21.7
2024-04-11 22:11:43,95.5,20.0
2024-04-11 22:16:43,115,24.2
2024-04-11 22:21:43,81.3,17.0
2024-04-11 22:26:43,94.2,19.8
2024-04-11 22:31:43,66.9,14.0
2024-04-11 22:37:02,80.1,16.8
2024-04-11 22:41:43,101,21.1
2024-04-11 22:46:42,110,23.1
2024-04-11 22:51:43,108,22.7
2024-04-11 22:56:42,117,24.6
2024-04-11 23:01:43,118,24.8
2024-04-11 23:06:42,106,22.2
2024-04-11 23:11:42,111,23.2
2024-04-11 23:16:43,97.4,20.4
2024-04-11 23:21:43,105,22.1
2024-04-11 23:26:43,115,24.1
2024-04-11 23:31:43,76.0,15.9
2024-04-11 23:36:42,88.2,18.5
2024-04-11 23:41:42,86.1,18.1
2024-04-11 23:46:43,92.0,19.3
2024-04-11 23:51:45,114,23.9
2024-04-11 23:56:43,91.8,19.3
2024-04-12 00:01:43,103,21.6
2024-04-12 00:06:43,99.0,20.8
2024-04-12 00:11:48,85.4,17.9
2024-04-12 00:16:43,145,30.3
2024-04-12 00:21:43,137,28.8
2024-04-12 00:26:43,94.1,19.7
2024-04-12 00:31:43,80.9,17.0
2024-04-12 00:36:42,119,25.0
2024-04-12 00:41:43,97.5,20.4
2024-04-12 00:46:43,82.2,17.2
2024-04-12 00:51:42,118,24.8
2024-04-12 00:56:43,114,23.8
2024-04-12 01:01:42,71.9,15.1
2024-04-12 01:06:42,85.0,17.8
2024-04-12 01:11:42,87.3,18.3
2024-04-12 01:16:42,95.6,20.0
2024-04-12 01:21:42,37.4,7.84
2024-04-12 01:26:42,110,23.0
2024-04-12 01:31:43,128,26.9
2024-04-12 01:36:43,103,21.6
2024-04-12 01:41:43,120,25.2
