timestamp,transfer,transfer_speed,bitrate,jitter,lost_total_datagrams,datagram_loss_percent
2024-04-10 09:27:42,1.09,GBytes,234,0.093,55556/892740,6.2
2024-04-10 09:32:42,1012,MBytes,212,0.037,135671/893697,15
2024-04-10 09:37:42,1.08,GBytes,232,0.024,65136/893669,7.3
2024-04-10 09:42:42,1.01,GBytes,217,0.039,116981/892208,13
2024-04-10 09:47:42,1.13,GBytes,243,0.044,26749/893638,3
2024-04-10 09:52:42,933,MBytes,196,0.036,193245/892393,22
2024-04-10 09:57:42,1.02,GBytes,220,0.043,108161/893729,12
2024-04-10 10:02:42,1.05,GBytes,225,0.041,88345/892433,9.9
2024-04-10 10:07:42,1.12,GBytes,241,0.034,30976/892591,3.5
2024-04-10 10:12:42,1.07,GBytes,229,0.070,72527/891975,8.1
2024-04-10 10:17:42,1.01,GBytes,216,0.127,120740/892202,14
2024-04-10 10:22:42,1.03,GBytes,222,0.020,100007/892845,11
2024-04-10 10:27:42,958,MBytes,201,0.047,174866/892295,20
2024-04-10 10:32:42,951,MBytes,199,0.039,179756/892252,20
2024-04-10 10:37:42,1.10,GBytes,237,0.070,45340/892601,5.1
2024-04-10 10:42:42,1.06,GBytes,228,0.027,79621/893244,8.9
2024-04-10 10:47:41,1.05,GBytes,226,0.050,84831/892410,9.5
2024-04-10 10:52:41,902,MBytes,189,0.034,216685/892435,24
2024-04-10 10:57:42,1.01,GBytes,216,0.026,120391/892405,13
2024-04-10 11:02:42,886,MBytes,186,0.019,228845/892285,26
2024-04-10 11:07:42,1.07,GBytes,231,0.029,69014/893060,7.7
2024-04-10 11:12:42,1.01,GBytes,217,0.088,116024/892361,13
2024-04-10 11:17:42,1.12,GBytes,240,0.023,35888/891639,4
2024-04-10 11:22:42,1.11,GBytes,239,0.042,38589/892164,4.3
2024-04-10 11:27:42,1.08,GBytes,231,0.038,65990/892564,7.4
2024-04-10 11:32:42,969,MBytes,203,0.080,166087/892051,19
2024-04-10 11:37:42,1.04,GBytes,222,0.603,97661/892230,11
2024-04-10 11:42:42,1.05,GBytes,226,0.047,84375/892159,9.5
2024-04-10 11:47:42,1.06,GBytes,229,0.047,77030/893320,8.6
2024-04-10 11:52:41,1.10,GBytes,236,0.152,49932/892660,5.6
2024-04-10 11:57:42,1.13,GBytes,243,0.032,24906/892300,2.8
2024-04-10 12:02:41,1.13,GBytes,243,0.056,25865/892468,2.9
2024-04-10 12:07:43,946,MBytes,198,0.052,185956/894345,21
2024-04-10 12:12:42,1003,MBytes,210,0.046,142268/893409,16
2024-04-10 12:17:42,979,MBytes,205,0.061,160306/893441,18
2024-04-10 12:22:42,1.13,GBytes,242,0.023,28773/893714,3.2
2024-04-10 12:27:41,1.09,GBytes,235,0.376,53325/893057,6
2024-04-10 12:32:42,1.04,GBytes,222,0.083,98345/892498,11
2024-04-10 12:37:42,1.05,GBytes,225,0.025,88473/892394,9.9
2024-04-10 12:42:42,944,MBytes,198,0.042,185393/892764,21
2024-04-10 12:47:42,1.05,GBytes,225,0.248,90171/892022,10
2024-04-10 12:52:42,1.03,GBytes,221,0.026,102832/892349,12
2024-04-10 12:57:42,905,MBytes,190,0.248,213716/891909,24
2024-04-10 13:02:42,1.12,GBytes,241,0.046,31222/892475,3.5
2024-04-10 13:07:42,1.10,GBytes,236,0.125,47659/892256,5.3
2024-04-10 13:12:42,822,MBytes,172,0.029,279385/894959,31
2024-04-10 13:17:42,1.15,GBytes,247,0.033,10716/892434,1.2
2024-04-10 13:22:42,1.14,GBytes,245,0.128,18871/892426,2.1
2024-04-10 13:27:42,873,MBytes,183,0.139,239421/892975,27
2024-04-10 13:32:42,1.08,GBytes,233,0.072,63996/894385,7.2
2024-04-10 13:37:42,1.09,GBytes,234,0.032,56674/892684,6.3
2024-04-10 13:42:42,1.11,GBytes,239,0.024,40937/893356,4.6
