timestamp,transfer,transfer_speed,bitrate,jitter,lost_total_datagrams,datagram_loss_percent
2024-04-14 06:03:42,115,MBytes,24.0,1.302,3259/89127,3.7
2024-04-14 06:13:42,104,MBytes,21.7,3.189,11076/88863,12
2024-04-14 06:19:42,105,MBytes,21.9,1.096,10204/88754,11
2024-04-14 06:23:42,112,MBytes,23.4,0.604,5556/89275,6.2
2024-04-14 06:33:42,105,MBytes,22.0,0.764,10147/88838,11
2024-04-14 06:43:42,108,MBytes,22.6,2.466,8089/89072,9.1
2024-04-14 06:49:42,117,MBytes,24.4,0.812,1537/88890,1.7
2024-04-14 06:53:42,110,MBytes,22.9,0.619,6694/88898,7.5
2024-04-14 06:59:42,105,MBytes,21.9,0.633,10343/88718,12
2024-04-14 07:03:42,118,MBytes,24.7,0.747,859/89275,0.96
2024-04-14 07:13:42,119,MBytes,24.9,0.569,100/89281,0.11
2024-04-14 07:23:42,118,MBytes,24.7,1.256,432/88948,0.49
2024-04-14 07:43:42,109,MBytes,22.7,1.063,7232/88698,8.2
2024-04-14 07:53:42,75.7,MBytes,15.8,0.662,32169/88867,36
2024-04-14 08:03:42,59.7,MBytes,12.5,0.583,43798/88535,49
2024-04-14 08:09:42,97.4,MBytes,20.4,0.671,15942/88873,18
2024-04-14 08:13:42,111,MBytes,23.3,0.754,5481/88968,6.2
2024-04-14 08:23:41,99.0,MBytes,20.7,0.671,14870/88996,17
2024-04-14 08:33:41,113,MBytes,23.6,0.558,4651/89269,5.2
2024-04-14 08:43:42,93.5,MBytes,19.5,0.862,18805/88806,21
2024-04-14 08:53:42,118,MBytes,24.6,1.293,1242/89271,1.4
2024-04-14 09:03:42,94.3,MBytes,19.7,0.487,18101/88760,20
2024-04-14 09:09:42,82.1,MBytes,17.2,0.646,27273/88772,31
2024-04-14 09:13:41,114,MBytes,23.9,0.795,3556/89117,4
2024-04-14 09:23:42,116,MBytes,24.3,0.722,2113/89230,2.4
2024-04-14 09:33:42,95.3,MBytes,19.9,0.758,17142/88547,19
2024-04-14 09:43:42,118,MBytes,24.6,0.739,992/89065,1.1
2024-04-14 09:53:42,58.2,MBytes,12.2,0.682,45703/89272,51
2024-04-14 10:03:41,86.4,MBytes,18.1,0.562,24392/89077,27
2024-04-14 10:13:42,96.1,MBytes,20.1,0.730,16954/88898,19
2024-04-14 10:23:42,117,MBytes,24.4,0.950,1678/89259,1.9
2024-04-14 10:33:42,99.9,MBytes,20.9,1.258,13780/88582,16
2024-04-14 10:43:42,102,MBytes,21.4,2.291,12174/88720,14
2024-04-14 10:49:42,110,MBytes,22.9,0.631,6783/88856,7.6
2024-04-14 10:53:42,107,MBytes,22.4,0.634,8611/88928,9.7
2024-04-14 10:59:42,115,MBytes,24.1,3.101,2615/89029,2.9
2024-04-14 11:03:42,87.6,MBytes,18.3,0.591,23385/89005,26
2024-04-14 11:09:42,115,MBytes,23.9,0.752,2990/88770,3.4
2024-04-14 11:13:42,110,MBytes,23.1,0.426,5993/88704,6.8
2024-04-14 11:19:41,77.4,MBytes,16.2,0.541,31054/89032,35
2024-04-14 11:23:41,101,MBytes,21.2,0.678,13218/89002,15
2024-04-14 11:29:42,115,MBytes,24.0,0.700,3118/89056,3.5
2024-04-14 11:33:42,118,MBytes,24.7,1.150,632/89046,0.71
2024-04-14 11:39:42,118,MBytes,24.7,0.595,308/88826,0.35
2024-04-14 11:43:42,115,MBytes,24.0,1.032,3249/89062,3.6
2024-04-14 11:49:42,101,MBytes,21.2,0.801,13096/89057,15
2024-04-14 11:53:42,94.4,MBytes,19.7,4.716,18521/89236,21
2024-04-14 11:59:42,46.7,MBytes,9.77,6.106,53698/88697,61
2024-04-14 12:09:42,86.4,MBytes,18.1,0.740,16114/80834,20
2024-04-14 12:13:42,107,MBytes,22.4,0.637,8951/89254,10
2024-04-14 12:19:42,78.0,MBytes,16.3,0.659,30300/88718,34
2024-04-14 12:23:42,108,MBytes,22.7,0.645,8006/89270,9
2024-04-14 12:29:42,88.3,MBytes,18.5,0.802,23002/89142,26
2024-04-14 12:33:42,77.2,MBytes,16.1,7.134,31318/89155,35
2024-04-14 12:39:42,109,MBytes,22.8,1.130,6701/88627,7.6
2024-04-14 12:43:42,109,MBytes,22.8,0.833,7221/88906,8.1
2024-04-14 12:49:42,95.4,MBytes,19.9,0.498,17615/89036,20
2024-04-14 12:53:42,115,MBytes,24.1,0.801,2973/89210,3.3
2024-04-14 12:59:42,105,MBytes,21.9,1.737,10706/89038,12
2024-04-14 13:03:42,61.8,MBytes,12.9,0.582,22929/69220,33
2024-04-14 13:09:42,79.0,MBytes,16.5,0.839,29695/88872,33
2024-04-14 13:13:42,118,MBytes,24.7,0.770,786/89279,0.88
2024-04-14 13:19:42,92.5,MBytes,19.3,1.597,19107/88416,22
2024-04-14 13:23:42,98.8,MBytes,20.7,0.634,15308/89274,17
2024-04-14 13:29:42,111,MBytes,23.2,0.721,6218/89272,7
2024-04-14 13:34:22,97.9,MBytes,10.3,0.852,15963/89284,18
2024-04-14 13:39:42,82.0,MBytes,17.1,5.886,27700/89120,31
2024-04-14 13:43:42,117,MBytes,24.5,0.632,1107/89050,1.2
2024-04-14 13:49:42,109,MBytes,22.7,0.527,7096/88486,8
2024-04-14 13:53:42,91.5,MBytes,19.1,0.487,20171/88686,23
2024-04-14 14:03:42,85.7,MBytes,17.9,0.920,24447/88625,28
2024-04-14 14:09:42,48.5,MBytes,10.1,0.745,52219/88571,59
2024-04-14 14:13:42,118,MBytes,24.7,1.229,641/89252,0.72
2024-04-14 14:19:42,118,MBytes,24.6,0.637,870/88936,0.98
2024-04-14 14:23:42,73.8,MBytes,15.4,0.683,33535/88814,38
2024-04-14 14:29:42,118,MBytes,24.6,0.714,1195/89265,1.3
2024-04-14 14:33:42,97.8,MBytes,20.5,0.753,15125/88400,17
2024-04-14 14:43:42,105,MBytes,22.0,5.923,10453/89180,12
2024-04-14 14:49:42,100,MBytes,20.9,0.777,13877/88919,16
2024-04-14 14:53:41,70.0,MBytes,14.6,0.976,36752/89205,41
2024-04-14 14:59:42,82.1,MBytes,17.2,2.910,27387/88847,31
2024-04-14 15:03:42,103,MBytes,21.5,0.669,11909/88973,13
2024-04-14 15:13:42,111,MBytes,23.2,2.289,5899/89045,6.6
2024-04-14 15:19:42,91.5,MBytes,19.1,0.758,816/69353,1.2
2024-04-14 15:23:42,114,MBytes,23.9,0.488,3374/88877,3.8
2024-04-14 15:29:42,111,MBytes,23.2,4.663,5778/89043,6.5
2024-04-14 15:33:42,114,MBytes,23.9,0.731,3473/89006,3.9
2024-04-14 15:43:42,93.2,MBytes,19.5,0.670,19461/89239,22
2024-04-14 15:49:42,113,MBytes,23.6,1.547,4453/88837,5
2024-04-14 15:53:41,118,MBytes,24.6,0.709,1035/89263,1.2
2024-04-14 16:03:42,63.9,MBytes,13.4,0.602,41101/88981,46
2024-04-14 16:09:42,74.1,MBytes,15.5,3.798,33423/88933,38
2024-04-14 16:13:42,92.0,MBytes,19.2,0.580,20357/89281,23
2024-04-14 16:23:42,108,MBytes,22.6,3.729,7850/88654,8.9
2024-04-14 16:33:42,104,MBytes,21.7,0.769,11291/88960,13
2024-04-14 16:39:43,107,MBytes,22.4,0.749,8444/88774,9.5
2024-04-14 16:43:42,98.7,MBytes,20.6,5.808,15048/88966,17
2024-04-14 16:53:42,86.6,MBytes,18.1,0.744,24032/88895,27
2024-04-14 17:03:42,83.6,MBytes,17.5,0.998,26164/88789,29
2024-04-14 17:13:42,116,MBytes,24.3,5.589,2126/89191,2.4
2024-04-14 17:19:42,94.8,MBytes,19.8,1.488,18252/89268,20
2024-04-14 17:23:43,80.8,MBytes,16.9,0.788,28498/88998,32
2024-04-14 17:29:42,81.4,MBytes,17.0,0.534,28302/89247,32
2024-04-14 17:39:42,103,MBytes,21.6,0.462,11282/88770,13
2024-04-14 17:43:42,58.5,MBytes,12.2,1.541,44997/88787,51
2024-04-14 17:49:42,118,MBytes,24.6,0.442,367/88586,0.41
2024-04-14 17:53:41,84.7,MBytes,17.7,0.932,25571/89031,29
2024-04-14 18:03:42,61.7,MBytes,12.9,0.964,42866/89056,48
2024-04-14 18:09:42,57.4,MBytes,12.0,0.889,45717/88710,52
2024-04-14 18:13:42,85.1,MBytes,17.8,5.865,24809/88555,28
2024-04-14 18:19:42,97.2,MBytes,20.3,0.721,16054/88861,18
2024-04-14 18:23:42,37.3,MBytes,7.80,0.729,60690/88617,68
2024-04-14 18:33:42,90.6,MBytes,18.9,0.645,20910/88790,24
2024-04-14 18:43:42,101,MBytes,21.2,0.801,12780/88714,14
2024-04-14 18:53:42,114,MBytes,23.8,2.502,3487/88708,3.9
2024-04-14 18:59:42,101,MBytes,21.0,0.686,5162/80456,6.4
2024-04-14 19:03:42,95.1,MBytes,19.8,0.789,17717/88981,20
2024-04-14 19:09:42,97.7,MBytes,20.4,0.592,15554/88743,18
2024-04-14 19:13:42,96.8,MBytes,20.2,1.571,16153/88638,18
2024-04-14 19:23:42,74.1,MBytes,15.5,0.740,33221/88737,37
2024-04-14 19:33:42,115,MBytes,24.1,0.650,2815/89275,3.2
2024-04-14 19:43:42,105,MBytes,21.9,1.615,10117/88485,11
2024-04-14 19:49:42,111,MBytes,23.2,0.685,6011/89121,6.7
2024-04-14 19:53:42,97.7,MBytes,20.4,0.619,15458/88654,17
2024-04-14 20:03:42,115,MBytes,24.0,0.693,3298/89259,3.7
2024-04-14 20:09:42,92.2,MBytes,19.3,0.799,19977/89056,22
2024-04-14 20:13:42,42.3,MBytes,8.84,6.562,57195/88885,64
2024-04-14 20:19:42,49.1,MBytes,10.3,0.669,51964/88750,59
2024-04-14 20:23:42,84.3,MBytes,17.6,0.821,25757/88863,29
2024-04-14 20:33:42,99.9,MBytes,20.9,1.090,14158/88966,16
2024-04-14 20:43:42,81.3,MBytes,17.0,1.323,28125/89045,32
2024-04-14 20:53:42,117,MBytes,24.4,0.730,1901/89255,2.1
2024-04-14 21:03:42,103,MBytes,21.5,0.836,12067/89272,14
2024-04-14 21:13:42,112,MBytes,23.4,0.821,5158/88916,5.8
2024-04-14 21:23:42,68.5,MBytes,14.3,7.714,37706/88996,42
2024-04-14 21:33:42,87.9,MBytes,18.4,0.752,23078/88940,26
2024-04-14 21:43:42,102,MBytes,21.3,12.259,12383/88694,14
2024-04-14 21:53:42,117,MBytes,24.5,7.044,1382/89246,1.5
2024-04-14 22:03:42,85.2,MBytes,17.8,0.920,25065/88898,28
2024-04-14 22:13:42,105,MBytes,22.0,0.684,9549/88460,11
2024-04-14 22:23:42,114,MBytes,23.8,0.566,4065/89255,4.6
2024-04-14 22:29:43,118,MBytes,24.6,0.552,870/89074,0.98
2024-04-14 22:33:42,114,MBytes,23.8,0.761,3796/88963,4.3
2024-04-14 22:39:42,116,MBytes,24.2,0.609,2675/89270,3
2024-04-14 22:43:42,89.5,MBytes,18.7,0.739,21780/88788,25
2024-04-14 22:49:42,93.0,MBytes,19.4,0.654,19602/89257,22
2024-04-14 22:53:42,105,MBytes,21.9,1.192,10110/88562,11
2024-04-14 22:59:42,93.2,MBytes,19.5,0.808,19173/89009,22
2024-04-14 23:03:42,106,MBytes,22.2,0.659,9335/88745,11
2024-04-14 23:09:42,67.7,MBytes,14.2,0.700,38153/88885,43
2024-04-14 23:13:42,117,MBytes,24.4,2.441,1372/88829,1.5
2024-04-14 23:19:42,84.8,MBytes,17.7,0.904,25073/88603,28
2024-04-14 23:23:41,83.0,MBytes,17.4,0.832,27085/89250,30
2024-04-14 23:29:42,95.0,MBytes,19.9,5.822,17664/88826,20
2024-04-14 23:33:42,106,MBytes,22.2,0.504,9241/88702,10
2024-04-14 23:39:42,117,MBytes,24.5,0.669,1217/89100,1.4
2024-04-14 23:43:42,71.6,MBytes,15.0,0.567,34822/88414,39
2024-04-14 23:49:42,91.2,MBytes,19.1,0.775,20381/88664,23
2024-04-14 23:53:42,90.4,MBytes,18.9,0.725,21194/88877,24
2024-04-14 23:59:42,90.5,MBytes,18.9,0.674,21047/88809,24
2024-04-15 00:03:42,68.2,MBytes,14.3,0.763,37545/88624,42
2024-04-15 00:09:42,84.5,MBytes,17.7,0.564,25603/88884,29
2024-04-15 00:13:42,101,MBytes,21.1,9.302,12701/88428,14
2024-04-15 00:19:42,77.8,MBytes,16.3,0.457,30549/88798,34
2024-04-15 00:23:42,103,MBytes,21.6,0.796,11581/88955,13
2024-04-15 00:29:42,107,MBytes,22.4,0.513,8841/89009,9.9
2024-04-15 00:33:42,103,MBytes,21.5,0.794,11937/89022,13
2024-04-15 00:39:42,90.1,MBytes,18.8,0.553,21306/88796,24
2024-04-15 00:43:42,90.3,MBytes,18.9,0.731,21000/88621,24
2024-04-15 00:49:42,98.7,MBytes,20.6,0.668,14703/88656,17
2024-04-15 00:53:41,119,MBytes,25.0,0.047,0/89285,0
2024-04-15 00:59:41,119,MBytes,25.0,0.045,42/89284,0.047
2024-04-15 01:03:55,119,MBytes,25.0,0.045,0/89284,0
2024-04-15 01:09:41,119,MBytes,25.0,0.047,41/89284,0.046
2024-04-15 01:13:41,119,MBytes,25.0,0.019,0/89284,0
2024-04-15 01:23:41,119,MBytes,25.0,0.009,0/89284,0
2024-04-15 01:29:41,119,MBytes,25.0,0.046,48/89285,0.054
2024-04-15 01:33:41,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 01:39:55,91.8,MBytes,19.2,0.047,510/69269,0.74
2024-04-15 01:43:42,119,MBytes,25.0,0.045,39/89284,0.044
2024-04-15 01:53:41,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 02:03:41,119,MBytes,25.0,0.016,60/89284,0.067
2024-04-15 02:09:46,119,MBytes,25.0,0.015,65/89284,0.073
2024-04-15 02:13:42,119,MBytes,25.0,0.045,56/89285,0.063
2024-04-15 02:19:49,119,MBytes,25.0,0.030,44/89284,0.049
2024-04-15 02:23:44,119,MBytes,25.0,0.029,0/89284,0
2024-04-15 02:29:55,96.2,MBytes,20.1,0.044,769/72807,1.1
2024-04-15 02:34:00,119,MBytes,25.0,0.044,45/89284,0.05
2024-04-15 02:40:14,119,MBytes,25.0,0.017,0/89284,0
2024-04-15 02:43:41,119,MBytes,25.0,0.045,43/89285,0.048
2024-04-15 02:53:42,119,MBytes,25.0,0.043,46/89284,0.052
2024-04-15 02:59:41,119,MBytes,25.0,0.018,0/89284,0
2024-04-15 03:03:41,119,MBytes,25.0,0.047,0/89285,0
2024-04-15 03:09:41,119,MBytes,25.0,0.044,0/89285,0
2024-04-15 03:13:41,119,MBytes,25.0,0.048,32/89285,0.036
2024-04-15 03:23:42,119,MBytes,25.0,0.050,0/89285,0
2024-04-15 03:29:41,119,MBytes,25.0,0.043,0/89284,0
2024-04-15 03:33:41,119,MBytes,25.0,0.013,0/89284,0
2024-04-15 03:43:42,119,MBytes,25.0,0.017,36/89284,0.04
2024-04-15 03:49:41,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 03:53:41,119,MBytes,25.0,0.041,0/89285,0
2024-04-15 04:03:45,68.5,MBytes,14.3,0.015,773/52057,1.5
2024-04-15 04:13:57,119,MBytes,25.0,0.012,37/89284,0.041
2024-04-15 04:23:41,58.8,MBytes,12.3,0.041,45264/89284,51
2024-04-15 04:29:41,119,MBytes,25.0,0.050,34/89285,0.038
2024-04-15 04:34:35,119,MBytes,25.0,0.046,0/89284,0
2024-04-15 04:39:42,119,MBytes,25.0,0.048,0/89285,0
2024-04-15 04:43:42,119,MBytes,25.0,0.018,0/89284,0
2024-04-15 04:49:41,119,MBytes,25.0,0.046,53/89285,0.059
2024-04-15 04:53:41,119,MBytes,25.0,0.042,0/89284,0
2024-04-15 04:59:41,119,MBytes,25.0,0.047,0/89285,0
2024-04-15 05:03:49,80.4,MBytes,14.1,0.020,660/60880,1.1
2024-04-15 05:14:09,118,MBytes,24.7,0.014,945/89284,1.1
2024-04-15 05:20:36,118,MBytes,24.6,0.021,968/88981,1.1
2024-04-15 05:23:41,119,MBytes,25.0,0.021,0/89284,0
2024-04-15 05:29:42,119,MBytes,25.0,0.044,36/89285,0.04
2024-04-15 05:33:42,119,MBytes,25.0,0.050,0/89285,0
2024-04-15 05:39:41,119,MBytes,25.0,0.016,42/89284,0.047
2024-04-15 05:43:41,119,MBytes,24.9,0.021,0/89284,0
2024-04-15 05:49:41,119,MBytes,25.0,0.046,40/89284,0.045
2024-04-15 05:53:41,119,MBytes,25.0,0.045,37/89285,0.041
2024-04-15 05:59:42,119,MBytes,25.0,0.046,38/89285,0.043
2024-04-15 06:04:00,119,MBytes,25.0,0.044,49/89285,0.055
2024-04-15 06:13:41,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 06:19:42,119,MBytes,25.0,0.048,45/89284,0.05
2024-04-15 06:23:41,119,MBytes,25.0,0.044,0/89285,0
2024-04-15 06:33:41,119,MBytes,25.0,0.043,35/89284,0.039
2024-04-15 06:43:41,119,MBytes,25.0,0.047,56/89285,0.063
2024-04-15 06:49:42,119,MBytes,25.0,0.016,38/89284,0.043
2024-04-15 06:53:41,119,MBytes,25.0,0.049,0/89284,0
2024-04-15 07:03:41,119,MBytes,25.0,0.041,0/89284,0
2024-04-15 07:09:42,119,MBytes,25.0,0.018,48/89284,0.054
2024-04-15 07:13:42,119,MBytes,25.0,0.020,53/89284,0.059
2024-04-15 07:19:41,119,MBytes,25.0,0.030,0/89284,0
2024-04-15 07:23:41,119,MBytes,25.0,0.044,0/89285,0
2024-04-15 07:33:41,119,MBytes,25.0,0.043,0/89285,0
2024-04-15 07:40:09,118,MBytes,24.8,0.018,735/89284,0.82
2024-04-15 07:43:41,119,MBytes,25.0,0.038,43/89284,0.048
2024-04-15 07:49:41,119,MBytes,25.0,0.017,38/89284,0.043
2024-04-15 07:53:41,119,MBytes,25.0,0.022,0/89284,0
2024-04-15 08:09:42,119,MBytes,25.0,0.046,46/89285,0.052
2024-04-15 08:13:41,119,MBytes,25.0,0.019,43/89284,0.048
2024-04-15 08:19:42,119,MBytes,25.0,0.047,0/89284,0
2024-04-15 08:23:41,119,MBytes,25.0,0.048,50/89285,0.056
2024-04-15 08:33:41,119,MBytes,25.0,0.018,48/89284,0.054
2024-04-15 08:43:41,119,MBytes,24.9,0.043,0/89285,0
2024-04-15 08:53:42,119,MBytes,25.0,0.048,0/89285,0
2024-04-15 09:03:41,119,MBytes,25.0,0.044,0/89284,0
2024-04-15 09:13:42,119,MBytes,25.0,0.017,0/89284,0
2024-04-15 09:23:41,119,MBytes,25.0,0.047,0/89285,0
2024-04-15 09:33:42,119,MBytes,25.0,0.047,28/89285,0.031
2024-04-15 09:43:41,119,MBytes,25.0,0.042,36/89284,0.04
2024-04-15 09:53:42,119,MBytes,25.0,0.029,0/89284,0
2024-04-15 09:59:42,119,MBytes,25.0,0.019,0/89284,0
2024-04-15 10:03:41,119,MBytes,25.0,0.017,0/89284,0
2024-04-15 10:13:41,119,MBytes,25.0,0.021,0/89284,0
2024-04-15 10:23:41,119,MBytes,25.0,0.011,48/89284,0.054
2024-04-15 10:33:41,119,MBytes,25.0,0.017,0/89284,0
2024-04-15 10:39:42,119,MBytes,25.0,0.020,0/89284,0
2024-04-15 10:43:41,119,MBytes,25.0,0.019,42/89284,0.047
2024-04-15 10:49:48,73.7,MBytes,15.4,0.047,806/56010,1.4
2024-04-15 10:53:41,119,MBytes,25.0,0.044,0/89284,0
2024-04-15 10:59:42,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 11:03:41,119,MBytes,25.0,0.042,0/89285,0
2024-04-15 11:09:41,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 11:13:41,119,MBytes,25.0,0.045,0/89284,0
2024-04-15 11:19:41,119,MBytes,25.0,0.047,0/89285,0
2024-04-15 11:23:41,119,MBytes,25.0,0.043,0/89285,0
2024-04-15 11:29:41,119,MBytes,25.0,0.044,0/89285,0
2024-04-15 11:34:09,119,MBytes,14.8,0.024,377/89284,0.42
2024-04-15 11:39:41,119,MBytes,25.0,0.019,30/89284,0.034
2024-04-15 11:43:41,119,MBytes,24.9,0.019,0/89284,0
2024-04-15 11:49:41,119,MBytes,25.0,0.045,24/89285,0.027
2024-04-15 11:53:41,119,MBytes,25.0,0.044,35/89285,0.039
2024-04-15 12:03:41,119,MBytes,25.0,0.047,0/89284,0
2024-04-15 12:09:41,119,MBytes,25.0,0.013,0/89284,0
2024-04-15 12:13:41,59.3,MBytes,12.4,0.047,44877/89285,50
2024-04-15 12:19:41,119,MBytes,25.0,0.051,0/89285,0
2024-04-15 12:23:41,119,MBytes,25.0,0.018,32/89284,0.036
2024-04-15 12:29:41,119,MBytes,25.0,0.045,0/89284,0
2024-04-15 12:33:41,119,MBytes,25.0,0.042,23/89284,0.026
2024-04-15 12:39:42,119,MBytes,25.0,0.010,0/89284,0
2024-04-15 12:43:41,119,MBytes,25.0,0.041,35/89284,0.039
2024-04-15 12:49:41,119,MBytes,25.0,0.041,0/89284,0
2024-04-15 12:53:41,119,MBytes,25.0,0.045,32/89284,0.036
2024-04-15 13:03:48,75.6,MBytes,15.8,0.050,815/57470,1.4
2024-04-15 13:09:41,119,MBytes,25.0,0.033,31/89284,0.035
2024-04-15 13:14:08,115,MBytes,14.3,0.042,532/86392,0.62
2024-04-15 13:19:41,119,MBytes,25.0,0.046,43/89285,0.048
2024-04-15 13:23:41,119,MBytes,25.0,0.013,34/89284,0.038
2024-04-15 13:29:41,119,MBytes,25.0,0.016,0/89284,0
2024-04-15 13:33:41,119,MBytes,25.0,0.043,0/89285,0
2024-04-15 13:44:08,115,MBytes,14.4,0.041,815/87316,0.93
2024-04-15 13:49:41,119,MBytes,25.0,0.044,0/89284,0
2024-04-15 13:53:41,119,MBytes,25.0,0.046,35/89284,0.039
2024-04-15 13:59:41,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 14:03:41,119,MBytes,25.0,0.043,25/89285,0.028
2024-04-15 14:09:41,59.4,MBytes,12.4,0.052,44828/89285,50
2024-04-15 14:13:41,119,MBytes,25.0,0.045,0/89284,0
2024-04-15 14:19:41,119,MBytes,25.0,0.042,0/89285,0
2024-04-15 14:23:41,119,MBytes,25.0,0.015,30/89284,0.034
2024-04-15 14:33:42,119,MBytes,25.0,0.046,52/89284,0.058
2024-04-15 14:39:41,119,MBytes,25.0,0.014,0/89284,0
2024-04-15 14:43:41,119,MBytes,25.0,0.045,45/89285,0.05
2024-04-15 14:49:48,72.5,MBytes,13.0,0.046,981/55271,1.8
2024-04-15 14:53:41,119,MBytes,25.0,0.012,0/89284,0
2024-04-15 15:03:42,58.5,MBytes,12.3,0.046,45444/89285,51
2024-04-15 15:09:41,119,MBytes,25.0,0.017,0/89284,0
2024-04-15 15:13:41,119,MBytes,25.0,0.042,44/89284,0.049
2024-04-15 15:20:09,111,MBytes,13.9,0.046,703/84188,0.84
2024-04-15 15:23:42,119,MBytes,24.9,0.038,0/89285,0
2024-04-15 15:29:42,119,MBytes,25.0,0.049,48/89285,0.054
2024-04-15 15:33:41,119,MBytes,25.0,0.044,49/89285,0.055
2024-04-15 15:39:41,119,MBytes,25.0,0.046,0/89285,0
2024-04-15 15:43:41,119,MBytes,25.0,0.018,0/89284,0
2024-04-15 15:53:41,119,MBytes,24.9,0.038,46/89284,0.052
2024-04-15 16:03:48,77.4,MBytes,16.2,0.040,830/58787,1.4
2024-04-15 16:09:41,119,MBytes,25.0,0.048,54/89285,0.06
2024-04-15 16:13:41,119,MBytes,25.0,0.044,45/89285,0.05
2024-04-15 16:23:41,119,MBytes,25.0,0.049,0/89285,0
2024-04-15 16:33:42,119,MBytes,24.9,0.051,43/89285,0.048
2024-04-15 16:39:41,119,MBytes,24.9,0.049,65/89285,0.073
2024-04-15 16:43:41,119,MBytes,25.0,0.013,48/89284,0.054
2024-04-15 16:53:41,119,MBytes,25.0,0.021,0/89284,0
2024-04-15 17:00:09,110,MBytes,13.7,0.049,952/83349,1.1
2024-04-15 17:03:41,119,MBytes,25.0,0.015,0/89284,0
2024-04-15 17:13:41,119,MBytes,25.0,0.028,0/89284,0
2024-04-15 17:19:42,119,MBytes,25.0,0.043,0/89285,0
2024-04-15 17:23:41,119,MBytes,25.0,0.044,42/89284,0.047
2024-04-15 17:34:01,119,MBytes,25.0,0.050,0/89285,0
2024-04-15 17:43:41,119,MBytes,25.0,0.047,39/89285,0.044
2024-04-15 17:53:41,58.9,MBytes,12.3,0.043,45161/89285,51
2024-04-15 18:03:41,119,MBytes,25.0,0.049,36/89285,0.04
2024-04-15 18:13:42,119,MBytes,24.9,0.016,41/89284,0.046
2024-04-15 18:19:41,119,MBytes,25.0,0.047,0/89284,0
2024-04-15 18:23:41,119,MBytes,25.0,0.044,45/89285,0.05
2024-04-15 18:33:42,119,MBytes,25.0,0.040,0/89284,0
2024-04-15 18:39:41,119,MBytes,25.0,0.044,39/89285,0.044
2024-04-15 18:43:41,119,MBytes,25.0,0.045,44/89285,0.049
2024-04-15 18:54:54,0.00,Bytes,0.00,0.000,0/0,0
2024-04-15 18:59:42,119,MBytes,25.0,0.048,0/89285,0
2024-04-15 19:03:41,119,MBytes,25.0,0.047,0/89285,0
2024-04-15 19:09:42,119,MBytes,25.0,0.043,0/89285,0
2024-04-15 19:13:41,119,MBytes,25.0,0.048,40/89285,0.045
2024-04-15 19:23:41,119,MBytes,25.0,0.046,0/89284,0
2024-04-15 19:33:41,119,MBytes,25.0,0.040,53/89284,0.059
2024-04-15 19:39:42,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 19:43:42,119,MBytes,25.0,0.022,49/89284,0.055
2024-04-15 19:53:41,119,MBytes,25.0,0.046,42/89284,0.047
2024-04-15 20:03:41,119,MBytes,25.0,0.044,0/89284,0
2024-04-15 20:13:41,119,MBytes,25.0,0.046,36/89285,0.04
2024-04-15 20:33:42,119,MBytes,25.0,0.018,0/89284,0
2024-04-15 20:43:41,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 20:53:41,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 21:03:42,59.0,MBytes,12.4,0.043,45112/89284,51
2024-04-15 21:13:41,119,MBytes,25.0,0.044,41/89285,0.046
2024-04-15 21:23:41,119,MBytes,25.0,0.047,0/89285,0
2024-04-15 21:33:41,119,MBytes,24.9,0.047,19/89285,0.021
2024-04-15 21:43:41,119,MBytes,25.0,0.018,26/89284,0.029
2024-04-15 21:53:48,69.4,MBytes,14.5,0.047,861/52809,1.6
2024-04-15 22:03:41,119,MBytes,25.0,0.017,0/89284,0
2024-04-15 22:13:41,119,MBytes,25.0,0.041,25/89285,0.028
2024-04-15 22:23:42,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 22:33:55,88.4,MBytes,13.8,0.044,936/67153,1.4
2024-04-15 22:39:41,119,MBytes,25.0,0.015,0/89284,0
2024-04-15 22:43:41,119,MBytes,25.0,0.023,24/89284,0.027
2024-04-15 22:49:45,119,MBytes,23.0,0.044,0/89285,0
2024-04-15 22:53:41,119,MBytes,25.0,0.048,0/89285,0
2024-04-15 22:59:41,119,MBytes,25.0,0.045,53/89284,0.059
2024-04-15 23:09:41,119,MBytes,25.0,0.041,33/89284,0.037
2024-04-15 23:13:49,119,MBytes,25.0,0.021,30/89284,0.034
2024-04-15 23:19:42,119,MBytes,25.0,0.019,0/89284,0
2024-04-15 23:23:41,119,MBytes,25.0,0.016,39/89284,0.044
2024-04-15 23:29:41,119,MBytes,25.0,0.016,0/89284,0
2024-04-15 23:33:41,119,MBytes,25.0,0.045,0/89285,0
2024-04-15 23:39:42,119,MBytes,25.0,0.045,31/89284,0.035
2024-04-15 23:43:41,119,MBytes,25.0,0.048,38/89285,0.043
2024-04-15 23:49:41,119,MBytes,25.0,0.044,0/89284,0
2024-04-15 23:53:41,119,MBytes,25.0,0.052,40/89285,0.045
