timestamp,min,avg,max,mdev
2024-05-11 23:00:40,27.827,48.328,74.147,13.077
2024-05-11 23:01:40,23.894,37.003,53.737,7.886
2024-05-11 23:02:41,24.485,34.669,51.992,5.704
2024-05-11 23:03:41,25.065,50.618,110.557,26.510
2024-05-11 23:04:40,20.840,43.355,68.668,10.687
2024-05-11 23:05:40,23.046,35.921,50.035,7.458
2024-05-11 23:06:40,22.500,33.631,46.702,5.790
2024-05-11 23:07:41,22.397,38.042,56.381,11.252
2024-05-11 23:09:40,36.783,46.449,58.040,5.268
2024-05-11 23:10:40,25.343,37.461,55.297,8.178
2024-05-11 23:11:40,24.542,32.728,45.050,4.704
2024-05-11 23:12:41,27.262,47.993,66.206,13.636
2024-05-11 23:13:40,22.661,40.250,62.328,10.909
2024-05-11 23:14:40,21.505,31.271,58.403,6.422
2024-05-11 23:15:40,23.060,40.153,61.431,7.869
2024-05-11 23:16:40,22.028,32.871,48.869,6.325
2024-05-11 23:17:41,23.089,39.275,54.135,8.920
2024-05-11 23:19:40,20.302,37.925,60.831,7.471
2024-05-11 23:20:40,22.230,36.516,91.724,13.139
2024-05-11 23:21:40,24.943,35.384,56.698,7.135
2024-05-11 23:22:41,30.976,40.909,52.157,4.806
2024-05-11 23:23:40,20.524,29.417,37.368,4.589
2024-05-11 23:24:40,21.788,36.027,78.760,10.228
2024-05-11 23:25:40,21.521,30.969,51.149,6.653
2024-05-11 23:26:40,24.270,38.802,54.549,8.464
2024-05-11 23:27:41,24.173,39.329,65.089,6.959
2024-05-11 23:29:40,22.531,34.962,47.130,6.722
2024-05-11 23:30:40,29.324,45.792,97.799,12.664
2024-05-11 23:31:40,21.973,39.938,68.306,11.362
2024-05-11 23:32:41,20.122,29.063,45.777,6.117
2024-05-11 23:33:40,22.489,37.329,72.542,11.855
2024-05-11 23:34:40,22.178,36.078,60.393,8.813
2024-05-11 23:35:40,22.547,39.986,66.989,9.623
2024-05-11 23:36:40,22.721,38.133,78.744,10.968
2024-05-11 23:37:41,24.843,36.390,49.018,6.910
2024-05-11 23:39:40,24.966,33.273,51.638,4.978
2024-05-11 23:40:40,22.287,33.761,47.427,7.328
2024-05-11 23:41:40,22.992,32.465,44.669,5.850
2024-05-11 23:42:41,22.788,29.639,40.604,4.426
2024-05-11 23:43:40,24.717,41.344,57.122,9.216
2024-05-11 23:44:40,21.502,31.331,44.187,5.829
2024-05-11 23:45:40,22.564,38.102,67.803,10.567
2024-05-11 23:46:40,21.919,33.834,55.225,8.478
2024-05-11 23:47:41,25.782,32.511,47.391,5.286
2024-05-11 23:49:40,21.178,30.767,40.735,5.358
2024-05-11 23:50:40,22.471,32.333,57.639,6.905
2024-05-11 23:51:40,21.299,32.337,58.963,8.893
2024-05-11 23:52:41,22.263,32.163,50.745,6.802
2024-05-11 23:53:40,21.490,29.964,40.695,4.760
2024-05-11 23:54:40,27.724,36.969,54.333,5.324
2024-05-11 23:55:40,21.950,34.494,51.499,7.217
2024-05-11 23:56:40,26.865,39.581,68.932,9.507
2024-05-11 23:57:41,22.727,36.316,79.390,12.984
2024-05-11 23:59:40,23.289,34.283,44.343,5.035
2024-05-12 00:00:40,22.508,34.367,51.412,7.667
2024-05-12 00:01:40,21.352,34.034,54.950,7.123
2024-05-12 00:02:42,28.242,36.471,43.381,4.841
2024-05-12 00:03:40,22.303,34.600,43.666,5.124
2024-05-12 00:04:40,22.352,37.926,65.363,10.259
2024-05-12 00:05:40,22.118,34.671,57.386,8.533
2024-05-12 00:06:41,22.283,36.906,57.566,7.511
2024-05-12 00:07:42,24.095,34.614,46.871,5.505
2024-05-12 00:09:40,26.748,35.608,46.878,5.285
2024-05-12 00:10:40,29.695,40.264,67.819,7.561
2024-05-12 00:11:40,20.661,29.134,46.212,5.688
2024-05-12 00:12:42,20.314,35.000,69.258,12.227
2024-05-12 00:13:41,23.949,39.260,52.743,7.648
2024-05-12 00:14:41,22.780,32.445,42.279,5.459
2024-05-12 00:15:42,23.198,34.784,51.271,7.166
2024-05-12 00:16:41,21.573,33.342,89.210,10.171
2024-05-12 00:17:42,23.406,31.728,56.765,7.575
2024-05-12 00:19:40,22.063,31.744,49.551,6.150
2024-05-12 00:20:40,22.671,36.561,61.704,8.162
2024-05-12 00:21:40,20.836,34.423,53.494,8.050
2024-05-12 00:22:41,22.341,32.875,50.270,7.928
2024-05-12 00:23:40,21.665,29.565,38.276,4.751
2024-05-12 00:24:40,21.024,29.147,43.032,6.044
2024-05-12 00:25:40,22.293,34.787,56.171,7.772
2024-05-12 00:26:40,22.372,28.988,37.416,3.368
2024-05-12 00:27:41,22.650,29.907,40.699,4.557
2024-05-12 00:29:40,22.657,31.967,53.204,6.930
2024-05-12 00:30:40,21.156,31.465,52.028,6.015
2024-05-12 00:31:40,21.753,38.118,62.108,9.857
2024-05-12 00:32:41,21.986,36.183,60.240,9.589
2024-05-12 00:33:40,22.737,30.749,44.625,4.321
2024-05-12 00:34:40,23.778,33.548,50.363,6.120
2024-05-12 00:35:40,23.041,32.926,51.800,7.252
2024-05-12 00:36:40,21.434,31.565,45.375,5.142
2024-05-12 00:37:41,31.799,40.957,62.614,7.923
2024-05-12 00:39:40,20.799,28.744,42.095,5.264
2024-05-12 00:40:40,24.854,73.969,196.776,48.689
2024-05-12 00:41:40,22.247,30.868,40.112,4.951
2024-05-12 00:42:41,21.885,31.709,50.808,6.494
2024-05-12 00:43:40,22.822,29.233,42.773,4.252
2024-05-12 00:44:40,23.179,32.244,49.144,5.793
2024-05-12 00:45:40,21.901,32.670,46.421,6.468
2024-05-12 00:46:40,21.224,35.607,57.450,7.368
2024-05-12 00:47:41,21.878,29.660,38.823,4.359
2024-05-12 00:49:40,21.777,31.737,46.432,5.245
2024-05-12 00:50:40,22.579,31.969,53.811,6.534
2024-05-12 00:51:40,21.418,29.023,49.892,6.984
2024-05-12 00:52:41,21.772,29.273,39.257,4.407
2024-05-12 00:53:40,21.423,30.502,47.691,5.732
2024-05-12 00:54:40,21.882,31.269,46.450,5.887
2024-05-12 00:55:40,21.258,31.306,51.332,6.390
2024-05-12 00:56:40,21.561,33.913,50.182,6.603
2024-05-12 00:57:42,21.191,35.054,47.895,8.111
2024-05-12 00:59:40,22.279,31.752,46.832,5.665
2024-05-12 01:00:40,21.896,31.423,52.860,6.726
2024-05-12 01:01:40,21.076,30.191,43.537,5.311
2024-05-12 01:02:40,21.793,35.781,57.653,8.401
2024-05-12 01:03:40,21.756,29.259,37.806,4.036
2024-05-12 01:04:40,21.423,28.928,43.077,4.252
2024-05-12 01:05:40,24.239,33.424,51.450,7.401
2024-05-12 01:06:40,21.516,30.708,54.492,6.324
2024-05-12 01:07:42,21.541,31.185,41.968,5.833
2024-05-12 01:09:40,20.464,29.422,39.541,5.376
2024-05-12 01:10:40,22.870,39.194,62.842,10.931
2024-05-12 01:11:40,22.836,32.090,47.306,5.208
2024-05-12 01:12:41,22.480,30.450,38.978,4.677
2024-05-12 01:13:40,21.257,27.864,39.640,4.539
2024-05-12 01:14:40,21.410,32.179,49.058,6.392
2024-05-12 01:15:40,22.945,35.583,62.165,9.350
2024-05-12 01:16:40,24.053,33.677,53.056,6.626
2024-05-12 01:17:41,22.525,37.108,57.654,8.268
2024-05-12 01:19:40,21.044,32.642,42.691,4.953
2024-05-12 01:20:40,22.924,31.735,48.689,6.620
2024-05-12 01:21:40,21.453,30.657,40.159,4.513
2024-05-12 01:22:42,24.187,37.515,56.251,8.734
2024-05-12 01:23:40,21.230,32.662,46.690,5.310
2024-05-12 01:24:40,20.632,28.258,72.091,8.320
2024-05-12 01:25:40,21.473,32.739,71.102,9.468
2024-05-12 01:26:40,22.646,30.769,46.749,5.576
2024-05-12 01:27:41,22.634,37.200,59.402,7.333
2024-05-12 01:29:40,22.037,32.260,46.067,5.326
2024-05-12 01:30:40,22.329,37.128,56.388,8.522
2024-05-12 01:31:40,22.258,30.202,43.982,5.448
2024-05-12 01:32:42,21.821,30.570,72.682,8.616
2024-05-12 01:33:41,23.444,30.593,40.326,3.695
2024-05-12 01:34:41,21.053,30.179,85.197,10.493
2024-05-12 01:35:41,21.751,35.071,82.787,11.978
2024-05-12 01:36:42,22.269,35.516,107.270,16.954
2024-05-12 01:37:42,21.894,35.178,71.719,10.410
2024-05-12 01:39:41,27.080,38.403,94.298,12.522
2024-05-12 01:40:41,22.922,36.778,58.177,9.457
2024-05-12 01:41:41,22.039,33.486,49.944,6.032
2024-05-12 01:42:41,22.556,31.518,52.203,5.699
2024-05-12 01:43:40,23.153,35.690,44.832,4.953
2024-05-12 01:44:40,24.032,36.048,65.143,7.969
2024-05-12 01:45:40,23.817,34.948,60.919,7.797
2024-05-12 01:46:40,20.600,30.372,42.464,5.704
2024-05-12 01:47:41,21.801,29.398,41.004,4.536
2024-05-12 01:49:40,21.152,33.707,58.909,10.500
2024-05-12 01:50:40,22.773,31.034,47.439,6.467
2024-05-12 01:51:40,21.673,30.467,40.406,4.887
2024-05-12 01:52:41,21.300,29.812,38.183,3.781
2024-05-12 01:53:40,21.380,27.977,39.926,4.406
2024-05-12 01:54:40,20.783,27.721,41.534,4.498
2024-05-12 01:55:40,22.290,31.663,50.171,7.457
2024-05-12 01:56:40,21.095,30.573,43.459,5.363
2024-05-12 01:57:41,21.580,33.422,60.646,8.320
2024-05-12 01:59:40,20.950,31.090,46.563,6.405
2024-05-12 02:00:41,21.601,32.728,48.164,5.943
2024-05-12 02:01:40,22.852,33.367,64.969,7.247
2024-05-12 02:02:41,21.922,30.188,44.696,5.513
2024-05-12 02:03:40,22.453,29.380,44.860,5.472
2024-05-12 02:04:40,20.075,28.619,44.126,5.483
2024-05-12 02:05:40,21.845,76.786,230.750,46.189
2024-05-12 02:06:40,22.491,32.384,45.500,5.376
2024-05-12 02:07:41,22.792,29.373,39.670,4.472
2024-05-12 02:09:40,21.653,30.562,45.704,5.688
2024-05-12 02:10:40,21.749,35.901,54.194,8.995
2024-05-12 02:11:40,21.167,27.404,36.973,3.857
2024-05-12 02:12:41,22.735,33.367,66.821,8.357
2024-05-12 02:13:40,22.702,34.267,50.556,6.314
2024-05-12 02:14:40,22.278,30.676,44.807,5.560
2024-05-12 02:15:40,21.698,31.299,49.046,5.951
2024-05-12 02:16:40,22.176,29.169,45.032,5.713
2024-05-12 02:17:40,20.930,29.648,42.694,4.851
2024-05-12 02:19:40,22.333,30.791,47.010,4.563
2024-05-12 02:20:40,23.282,34.248,77.385,9.466
2024-05-12 02:21:40,21.824,30.683,55.198,6.383
2024-05-12 02:22:41,21.230,29.797,46.247,6.182
2024-05-12 02:23:40,21.034,32.520,45.540,6.170
2024-05-12 02:24:40,21.085,28.627,50.083,6.264
2024-05-12 02:25:40,22.913,40.265,99.075,14.209
2024-05-12 02:26:40,21.437,31.379,49.091,6.536
2024-05-12 02:27:41,21.501,35.044,59.399,10.561
2024-05-12 02:29:40,23.129,33.029,46.751,4.486
2024-05-12 02:30:40,21.998,35.843,55.620,8.864
2024-05-12 02:31:40,22.994,32.445,46.365,5.506
2024-05-12 02:32:40,21.804,34.298,77.144,14.230
2024-05-12 02:33:40,21.841,27.685,34.307,3.234
2024-05-12 02:34:40,23.662,39.884,100.905,14.883
2024-05-12 02:35:40,23.948,35.495,56.626,7.220
2024-05-12 02:36:40,22.007,29.923,42.017,5.018
2024-05-12 02:37:42,27.422,37.442,49.187,5.043
2024-05-12 02:39:40,23.473,33.633,79.992,8.774
2024-05-12 02:40:40,21.246,35.151,60.029,8.523
2024-05-12 02:41:40,21.051,29.443,40.636,5.023
2024-05-12 02:42:42,22.218,33.822,59.749,10.517
2024-05-12 02:43:40,24.902,33.602,57.279,6.322
2024-05-12 02:44:40,22.112,38.783,74.670,13.007
2024-05-12 02:45:40,21.512,38.443,60.404,9.490
2024-05-12 02:46:40,20.949,29.934,36.631,3.601
2024-05-12 02:47:41,22.085,30.937,62.612,7.138
2024-05-12 02:49:40,22.128,33.081,47.221,6.626
2024-05-12 02:50:41,23.100,34.291,60.882,8.397
2024-05-12 02:51:41,21.744,33.646,68.287,8.488
2024-05-12 02:52:42,21.182,32.581,51.224,6.888
2024-05-12 02:53:41,23.152,38.385,86.579,10.663
2024-05-12 02:54:41,20.318,30.784,91.609,12.650
2024-05-12 02:55:41,20.745,38.589,119.739,17.681
2024-05-12 02:56:41,23.136,32.491,91.061,11.412
2024-05-12 02:57:42,22.144,35.057,68.048,9.894
2024-05-12 02:59:41,20.709,32.047,47.182,5.223
2024-05-12 03:00:40,22.540,37.843,71.290,11.283
2024-05-12 03:01:40,21.679,32.318,52.818,6.637
2024-05-12 03:02:41,20.814,32.567,56.378,6.729
2024-05-12 03:03:40,22.080,31.440,77.621,8.639
2024-05-12 03:04:40,21.768,30.067,53.669,6.512
2024-05-12 03:05:40,22.754,35.853,60.347,9.738
2024-05-12 03:06:40,21.518,29.910,56.743,6.896
2024-05-12 03:07:41,24.053,35.738,55.269,8.132
2024-05-12 03:09:40,21.743,32.098,64.757,8.319
2024-05-12 03:10:40,23.158,32.349,54.756,7.628
2024-05-12 03:11:40,22.049,39.107,52.946,7.093
2024-05-12 03:12:41,22.768,40.120,86.164,17.555
2024-05-12 03:13:40,21.073,38.001,57.784,11.109
2024-05-12 03:14:40,21.078,30.051,41.547,5.210
2024-05-12 03:15:40,23.326,36.881,55.908,8.866
2024-05-12 03:16:40,21.817,33.371,50.699,6.500
2024-05-12 03:17:41,23.071,31.477,40.680,5.732
2024-05-12 03:19:40,21.850,32.999,56.788,8.223
2024-05-12 03:20:40,22.309,33.119,76.806,10.751
2024-05-12 03:21:40,23.784,34.629,57.075,7.986
2024-05-12 03:22:41,22.339,31.532,51.683,5.779
2024-05-12 03:23:40,21.776,31.511,47.856,5.731
2024-05-12 03:24:40,20.124,32.651,60.788,8.493
2024-05-12 03:25:40,23.397,40.743,89.791,12.762
2024-05-12 03:26:40,21.284,35.797,48.286,6.191
2024-05-12 03:27:41,32.690,42.905,53.822,6.120
2024-05-12 03:30:40,22.907,34.412,58.752,8.680
2024-05-12 03:31:40,21.593,33.929,56.536,7.212
2024-05-12 03:32:40,21.439,30.918,50.429,6.641
2024-05-12 03:33:40,21.056,32.975,51.263,7.578
2024-05-12 03:34:40,21.792,33.254,69.053,8.842
2024-05-12 03:35:40,20.744,33.840,52.820,8.345
2024-05-12 03:36:40,21.571,33.133,54.009,6.797
2024-05-12 03:37:41,33.081,40.560,55.296,5.197
2024-05-12 03:39:40,21.020,30.306,54.387,7.601
2024-05-12 03:40:40,22.954,36.908,50.743,8.077
2024-05-12 03:41:40,25.094,40.954,58.597,8.562
